stock,week,model,RMSE,MAE,MedAE,MAPE(%),SMAPE(%),QLIKE
48219,32,"EGARCH(p=1,o=1,q=1,Normal)",0.00016793250936603864,0.0001303644278650817,0.00010255353067711162,43.644782144524484,36.87970737226174,-6.9099857916947105
48219,33,"EGARCH(p=1,o=1,q=1,Normal)",0.00021825639904863426,0.00016726961137887198,0.00013476750709404543,39.03962557749414,33.86275019931408,-6.598086896438185
48219,34,"EGARCH(p=1,o=1,q=1,Normal)",0.0001788170191776227,0.00013518971917869104,0.00010456119148937872,41.282570322404865,35.26924616926761,-6.8416252359642415
48219,35,"EGARCH(p=1,o=1,q=1,Normal)",0.00015316339404330788,0.00012264923443011512,0.00010648206551370007,34.345638363031206,30.35359430408971,-6.807047986919555
48219,36,"EGARCH(p=1,o=1,q=1,Normal)",0.00019532075706078515,0.0001395395106518507,0.0001039242122827191,40.306689396277356,34.61014458766286,-6.814979216061454
48219,37,"EGARCH(p=1,o=1,q=1,Normal)",0.00020503985533915702,0.0001649216321334225,0.00014437822424393965,33.926417691696955,30.537477578177324,-6.506855418173328
48219,38,"EGARCH(p=1,o=1,q=1,Normal)",0.00015163406086900533,0.00011621197048507551,9.595793261752404e-05,35.397005950005784,30.60234128134715,-6.890862815969925
48219,39,"EGARCH(p=1,o=1,q=1,Normal)",0.00023318281562636177,0.0001794287671339464,0.0001493821270101467,39.28572657462353,33.64340418808866,-6.514296226962133
50200,1,"EGARCH(p=1,o=1,q=1,Normal)",0.00010247397387904957,7.638607519661174e-05,5.9224792694593967e-05,22.9211745719541,21.881379392740456,-7.018690419050869
50200,2,"EGARCH(p=1,o=1,q=1,Normal)",0.0001002548516732425,7.332491583557406e-05,5.423689795546957e-05,21.992732291659063,21.221155370962535,-7.043613642882149
50200,3,"EGARCH(p=1,o=1,q=1,Normal)",5.161239663319856e-05,3.9189111491343386e-05,3.0841138466700615e-05,22.388165417750734,21.39268825600302,-7.608543583789516
50200,4,"EGARCH(p=1,o=1,q=1,Normal)",0.00016113541841800664,0.00012193392666637314,0.0001046070548284275,19.89794568535808,19.673036177134165,-6.412477764060574
50200,5,"EGARCH(p=1,o=1,q=1,Normal)",5.100385869942533e-05,3.8631780460520494e-05,3.0368042990733577e-05,22.65354529395451,21.572165541386052,-7.652607853481359
50200,6,"EGARCH(p=1,o=1,q=1,Normal)",7.043653853613921e-05,4.1285631606318504e-05,2.8011953475871296e-05,25.848904249484235,24.93480137948396,-7.710142502054652
50200,7,"EGARCH(p=1,o=1,q=1,Normal)",9.00628161331457e-05,5.9420099338285546e-05,4.223856404463428e-05,23.9841711237,23.233218065586346,-7.316211722597385
50200,8,"EGARCH(p=1,o=1,q=1,Normal)",0.00015567724840642592,0.00012096091694853088,0.00010449403847022335,18.928617128562067,18.540331981157188,-6.346357149555217
50200,9,"EGARCH(p=1,o=1,q=1,Normal)",0.00013910451297622302,0.00011231441361319787,0.00010512012025310922,16.15370360113633,15.693934593481845,-6.2572675359935435
50200,10,"EGARCH(p=1,o=1,q=1,Normal)",7.533940141086332e-05,5.588265025137309e-05,4.4000645715291036e-05,21.182869269653075,19.90743598451805,-7.217606200375982
50200,11,"EGARCH(p=1,o=1,q=1,Normal)",8.357172127181412e-05,6.19894523377421e-05,4.9795594587373986e-05,20.188771440872085,19.537480748602427,-7.078864124650363
50200,12,"EGARCH(p=1,o=1,q=1,Normal)",8.60138590397087e-05,6.08067229978631e-05,4.4845797143125985e-05,19.443249716889312,19.136260872608315,-7.0840735820356935
50200,14,"EGARCH(p=1,o=1,q=1,Normal)",5.5153165572855684e-05,3.465419101959622e-05,2.5722518048828785e-05,23.728595740007368,23.077573787562685,-7.863678485758015
50200,15,"EGARCH(p=1,o=1,q=1,Normal)",4.701336028236801e-05,3.264637037086947e-05,2.4246839070376965e-05,20.150351314317398,19.717827498238194,-7.7543367900781845
50200,16,"EGARCH(p=1,o=1,q=1,Normal)",4.506636815725912e-05,3.151878641731377e-05,2.304431079069211e-05,20.813793643562903,20.25956495260778,-7.8083675767580285
50200,17,"EGARCH(p=1,o=1,q=1,Normal)",7.994170704383751e-05,5.736471021978911e-05,4.32454711873788e-05,21.80118105986513,21.50721110108267,-7.2774158985853195
50200,18,"EGARCH(p=1,o=1,q=1,Normal)",6.09415133271925e-05,4.187578458436405e-05,2.9266395392904657e-05,19.800738828995282,19.63594012336999,-7.496762124924724
50200,19,"EGARCH(p=1,o=1,q=1,Normal)",5.4856398048165695e-05,3.855943222681012e-05,2.751770864908646e-05,18.93810422957726,18.215807857956285,-7.5295713917905704
50200,20,"EGARCH(p=1,o=1,q=1,Normal)",8.094162305204873e-05,5.310728642172484e-05,3.816301269175125e-05,21.08806845828967,20.609392731207663,-7.321158836730597
50200,21,"EGARCH(p=1,o=1,q=1,Normal)",5.824844113311216e-05,3.425854186384988e-05,2.1406309191116637e-05,23.410453423437772,23.197895716300227,-7.82782943146825
50200,22,"EGARCH(p=1,o=1,q=1,Normal)",3.998348290061331e-05,2.758312067361372e-05,1.8114092734800636e-05,23.988828839842476,22.180371429171327,-8.040476330073545
50200,23,"EGARCH(p=1,o=1,q=1,Normal)",5.339326957057803e-05,3.128157701745664e-05,2.1450126732530055e-05,24.98483690623589,23.744415606832405,-8.00683796029223
50200,24,"EGARCH(p=1,o=1,q=1,Normal)",7.497562792798726e-05,5.064073395296235e-05,3.6465051279566934e-05,18.979561974175173,18.492670053000307,-7.272322891546727
50200,25,"EGARCH(p=1,o=1,q=1,Normal)",5.054745544696963e-05,2.594390099889658e-05,1.6859757930813674e-05,21.508812608763357,20.52653572129011,-8.069935439377522
50200,26,"EGARCH(p=1,o=1,q=1,Normal)",3.951317606657088e-05,2.37412009461102e-05,1.637688872639326e-05,21.50380549863769,20.804807880844482,-8.136704771124847
50200,27,"EGARCH(p=1,o=1,q=1,Normal)",5.2318048662232734e-05,2.934044774497269e-05,2.0170653926837638e-05,23.057573876724472,22.422823604005572,-8.036583905306244
50200,28,"EGARCH(p=1,o=1,q=1,Normal)",6.527484635140545e-05,4.644966430825206e-05,3.572376183865727e-05,20.120748709109073,19.609505032504213,-7.409525491267166
50200,29,"EGARCH(p=1,o=1,q=1,Normal)",4.451901836305411e-05,2.975842730919339e-05,2.1157417068828063e-05,20.952047285632517,20.435614693965356,-7.882132298828569
50200,30,"EGARCH(p=1,o=1,q=1,Normal)",5.556688546086738e-05,3.726630992916596e-05,2.7381406961886717e-05,19.502532824148876,19.131307335902424,-7.593875043952926
50200,31,"EGARCH(p=1,o=1,q=1,Normal)",3.332641239909683e-05,2.2670368348202307e-05,1.7051315031788013e-05,19.251619563214195,18.74788125270123,-8.05471473970115
50200,32,"EGARCH(p=1,o=1,q=1,Normal)",3.2445975245016944e-05,2.2381561500889717e-05,1.607606745037737e-05,3971.6158916812406,26.097744791897405,-8.296649745756124
50200,33,"EGARCH(p=1,o=1,q=1,Normal)",4.6916998450555344e-05,3.3919754550803876e-05,2.677859701884104e-05,18.3751665406626,18.047709759436874,-7.595734237958321
50200,34,"EGARCH(p=1,o=1,q=1,Normal)",4.530277660235403e-05,2.7625272347386424e-05,1.921855419447224e-05,22.148078622728384,21.20401820630426,42.940049685263645
50200,35,"EGARCH(p=1,o=1,q=1,Normal)",3.278980944485949e-05,2.2378164762625352e-05,1.8032156739752802e-05,17.29436315822815,16.81534605843132,-7.970645127958461
50200,36,"EGARCH(p=1,o=1,q=1,Normal)",7.202546367276716e-05,4.79667940879473e-05,3.1655280986490315e-05,20.341654676698976,19.657643681172175,-7.433138084327044
50200,37,"EGARCH(p=1,o=1,q=1,Normal)",7.609255935601172e-05,5.522656229925245e-05,4.539624178420615e-05,19.90080402015648,19.25701428177494,-7.161016069552985
50200,38,"EGARCH(p=1,o=1,q=1,Normal)",4.701257687053892e-05,3.425326610336231e-05,2.5118380726365852e-05,18.656721200395523,17.89672469769245,-7.594477117552811
50200,39,"EGARCH(p=1,o=1,q=1,Normal)",0.00010160314127321407,6.757308720693862e-05,4.823296512823281e-05,19.0452321326487,18.55732198730018,-6.973605840630988
104919,1,"EGARCH(p=1,o=1,q=1,Normal)",0.0001123222293188205,8.704703682674059e-05,6.892560057303519e-05,20.71538282745006,19.839476127857303,-6.769595610023674
104919,2,"EGARCH(p=1,o=1,q=1,Normal)",0.0001110099977508553,8.038750931323272e-05,5.776495301822438e-05,19.548762748911596,18.87810054514533,-6.8210661389548655
104919,3,"EGARCH(p=1,o=1,q=1,Normal)",5.6718184254234e-05,4.4058613862822516e-05,3.4847954412833894e-05,19.405454684449257,18.46935478449423,-7.358727410010235
104919,4,"EGARCH(p=1,o=1,q=1,Normal)",0.000184158750981816,0.0001408260746566253,0.00011307574045075314,19.172012601304964,18.770098897100638,-6.206769625997999
104919,5,"EGARCH(p=1,o=1,q=1,Normal)",5.908042347792527e-05,4.5919368043667535e-05,3.752121543021278e-05,19.88753994436899,18.92820779859093,-7.341108349166571
104919,6,"EGARCH(p=1,o=1,q=1,Normal)",7.259001616456697e-05,4.636004339556597e-05,3.42636737896556e-05,20.94487322120572,20.237454392362604,-7.452988940617863
104919,7,"EGARCH(p=1,o=1,q=1,Normal)",0.00010001837799646717,7.065988971699904e-05,4.927728049659319e-05,19.86842534908319,19.387306063779793,-6.966978250457102
