stock,week,model,R2,RMSE,MAE,MedAE,MAPE(%),SMAPE(%),QLIKE
8382.0,1,XGB,0.2596572261364001,0.0003953478740173181,0.00029001417209569225,0.0002260195365274501,29.67615142702142,27.828888847014916,5.858307224539158
8382.0,1,Naive,-0.4787777220650915,0.0005587460120509313,0.00039399231959372374,0.00025330894409211557,33.634725683876894,39.95274703011064,6.761586138865269
8382.0,2,XGB,0.19484591102011617,0.00023781110106174715,0.00019323983191716506,0.00017389491168875974,48.69133663663596,36.34726534659506,4.443808486224596
8382.0,2,Naive,0.041484336218751694,0.000259473033662408,0.00019557301327198512,0.0001461941128429406,41.40880189405216,36.710826183067255,4.698977246193883
8382.0,3,XGB,0.4432128222681775,0.00022844363607238546,0.00016342019938658084,0.00012617100612004561,33.55663948922694,28.37056674298098,4.568189962306701
8382.0,3,Naive,0.24930540213873087,0.00026525653775717577,0.00020428508632865542,0.00016278658929952248,41.887550286637335,34.71673475376393,4.735851691257769
8382.0,4,XGB,0.4365218032067406,0.00023182070713025955,0.00018627850695579064,0.0001633645162616281,41.257657389058,32.45728234357398,4.585434588645239
8382.0,4,Naive,0.3092121679942672,0.00025667644030111665,0.00019306323090553587,0.00015371303580878745,35.99220090035303,36.76129048127537,5.04649672578581
8382.0,5,XGB,0.15040504981441127,0.0001919129017861614,0.0001480483169100368,0.00012774770032851368,39.34892479581783,32.068748652052584,4.141887286354455
8382.0,5,Naive,-0.8069628182841129,0.00027988061469657943,0.00020738006759908614,0.0001456234355378835,48.539995478178,42.853779469531325,4.676766209192392
8382.0,6,XGB,0.18502385192644,0.00029708020945638965,0.00021651710740613778,0.00017253787590594685,31.838109661194995,29.8785442959414,5.119631806932636
8382.0,6,Naive,-0.35467326529297893,0.00038301744265909605,0.0002734720001893948,0.00019244762357012188,38.62122114197986,39.122341621424425,5.808184464382108
8382.0,7,XGB,0.27789924869247296,0.00044692880649590004,0.00032045447451817927,0.00023304312829333052,34.99486976574744,32.09566887840774,5.7243370047917175
8382.0,7,Naive,-0.22261419853674846,0.0005815461257666098,0.0003937760599203998,0.0002503167774669594,46.4042154317916,37.84044523354918,5.92009274304409
8382.0,8,XGB,0.2525788567672176,0.0004286857484537869,0.0003303129356623125,0.00026514451331492825,29.308753814863543,25.95932788387166,6.1215782126158755
8382.0,8,Naive,-0.278000011038678,0.000560559587592408,0.00038879317845053995,0.00025837536039187734,29.46036367554913,32.386577715812976,6.5943794636409026
8382.0,9,XGB,0.11161199055269266,0.0005939483817324833,0.00047265744544813907,0.0003921505560354102,32.4070259393633,27.092152241591606,6.772583002833845
8382.0,9,Naive,-0.18767607925831964,0.0006867463565931194,0.0005185620679056085,0.00042929961937061806,31.792466904603934,31.05427659140863,7.017471750642749
8382.0,10,XGB,0.3429894212884048,0.00040230637835135427,0.00028268827141565993,0.0002143239515608477,25.601160096313553,23.814394603146816,5.994435643794628
8382.0,10,Naive,-0.5974258995909869,0.0006273083923675105,0.00044276120467799424,0.00028313396292734255,38.2892767464291,35.44803235631549,6.391098319212778
8382.0,11,XGB,0.06907734667005339,0.0002933699724850117,0.00022379881098668743,0.0001846765841325271,25.62483767782074,23.964812421497516,5.542639782125003
8382.0,11,Naive,-0.671486809509952,0.00039310660202734144,0.00031074487940279283,0.0002665352663151186,35.80548732706404,33.61798515450198,5.807368274975985
8382.0,12,XGB,-0.11226614077025943,0.0002918905015466899,0.00024135184594506573,0.0002264265252407196,44.059627514816036,33.246075828076485,5.01514551209382
8382.0,12,Naive,-0.2739442652217139,0.00031238546506202794,0.00022516559037151867,0.0001526028020284632,31.16488961907782,30.089412521713953,5.1467301530765335
8382.0,13,XGB,0.1588116082943527,0.000236471109367235,0.0001932283959164614,0.0001810940739690873,49.316447641843126,36.309934177843935,4.4502781371470554
8382.0,13,Naive,-0.2942546680601119,0.00029331976163889247,0.00023327012687712832,0.00019188407625825296,54.521869568767755,43.23040671352362,4.822264618890676
8382.0,14,XGB,0.14145416454196036,0.00027935208823704166,0.00021792572897773362,0.0001809978698302695,36.74954886942489,30.920313115597125,5.0161379416599114
8382.0,14,Naive,-0.3885903600774705,0.00035526894980927767,0.0002730740471918747,0.00022042844395285944,45.133086461192285,38.8689845720922,5.510108519245047
8382.0,15,XGB,0.2191531026392729,0.00030799737535199575,0.00021841521497652344,0.00016546591686957278,28.342793242041903,26.74489270238285,5.3789153785434705
8382.0,15,Naive,0.05802213524648592,0.000338286307716669,0.0002490025478479867,0.00019775523013622963,32.26438412886769,31.434251178711037,5.552978025205717
8382.0,16,XGB,0.23206807970776744,0.0002591184075168313,0.00018905752737822848,0.0001461396927721756,29.191869531676502,27.79668956311529,4.963532952813045
8382.0,16,Naive,-0.623014389159543,0.0003767021431105534,0.0002668219743293985,0.00017649734589477277,39.98702875169477,37.13436609757974,5.275854629775904
8382.0,17,XGB,0.22307308465856213,0.0002776378329590376,0.00021146250610796927,0.0001648669046922259,30.1817693536418,26.94674040676763,5.243950198649982
8382.0,17,Naive,-0.23615624398737456,0.00035020734129643437,0.0002599882079141425,0.00019571797752213988,32.63729791711668,33.64641865565715,5.535670682504812
8382.0,18,XGB,-0.13375845823503552,0.0004091684306969999,0.00030712608140570906,0.00023272417911606808,24.186698840906093,25.370030365425055,6.245821661863033
8382.0,18,Naive,-0.42593763784296623,0.00045887258790301645,0.0003544552045399105,0.0002850779265024313,28.724752690538054,29.07178964021923,6.311851769338546
8382.0,19,XGB,0.17414370510555177,0.00023220404601195414,0.0001845654581846968,0.00015878970295879,39.08667071660832,31.013405252414096,4.664187117589593
8382.0,19,Naive,-0.32491176358998475,0.0002941108315937916,0.00022521885897427868,0.0001822503741903794,40.296356502712946,39.793002065268645,5.265077110159361
8382.0,20,XGB,0.3192443068494273,0.00022584807849185943,0.00015258525187677313,0.00011988457880695101,35.47012847915755,29.36370922492208,4.374539389281419
8382.0,20,Naive,-0.12809485284001898,0.0002907324899465088,0.00018664842390387498,0.00012431366693217566,36.13569798121347,35.290250992037166,5.15470137993343
8382.0,21,XGB,0.3164681066210506,0.0002016731586019791,0.0001573156951415661,0.00013572662459720205,44.094525741049054,33.772082465572986,4.1461833391835565
8382.0,21,Naive,-0.07834599787992591,0.00025330733976840556,0.00017990739659796084,0.00012792971440693746,40.43517830642464,37.96594477948252,4.497340433957594
8382.0,22,XGB,0.11163235980823727,0.0001666306732649597,0.00013473543248126955,0.00012221751852183198,47.00289861955454,34.74302095610421,3.8484893922517927
8382.0,22,Naive,0.05355203204463954,0.0001719914886107479,0.00013068459473615515,0.0001063053447887158,35.86330824609949,35.74660875094522,4.15680117538256
8382.0,23,XGB,0.14280581276863902,0.00020264412800380355,0.0001472170892496869,0.00011641138594679939,34.15500041741723,29.514442535546536,4.372324958351589
8382.0,23,Naive,-0.36541555349941746,0.0002557565929580994,0.000192172360084369,0.00014662636628568452,46.20812466142426,35.93607462598789,4.463407219951454
8382.0,24,XGB,0.1428769282661162,0.00022009561217259304,0.00016235687311795898,0.00013412018484093045,40.777879871982755,32.9073999244549,4.3312912586403245
8382.0,24,Naive,-0.24089281641154936,0.00026482374755591953,0.000199184232427016,0.0001559475118762951,49.201964150069955,38.9621786761121,4.484298397185748
8382.0,25,XGB,0.29889251697586594,0.00020248948687508946,0.00015062798865407947,0.00012264589481854495,37.647278512676785,32.056369749106885,4.259653026061894
8382.0,25,Naive,-0.7985637018228673,0.00032431952165526374,0.0002495190654757763,0.00020243675315358693,59.308645238411096,52.945306166903215,5.467419336150266
8382.0,26,XGB,0.3076332074515,0.0002166059059961287,0.00015979424616296856,0.00012563082747434398,34.22292365343622,30.76861948866636,4.435378628471298
8382.0,26,Naive,-0.1558170233113707,0.0002798637971586359,0.00019425080819621466,0.00013595144044708268,39.60623993215421,35.83017524225661,4.74070690209152
8382.0,27,XGB,0.11853380631175425,0.00026366902215635933,0.0001995824319000722,0.0001639900012817617,35.27206194680409,30.95108443622991,4.933775526271514
8382.0,27,Naive,-0.48921790199606097,0.0003427168065005809,0.00027973166220110257,0.00024916887692796527,53.388276724598995,42.73050603935125,5.261746299097208
8382.0,28,XGB,0.13566262437964793,0.00022027421478850533,0.0001516410457348361,0.00011614175334024104,33.79901398277807,31.512647717204135,4.336282933118823
8382.0,28,Naive,-0.5853680730728192,0.0002983232276697632,0.0002181219804274375,0.00014596227319114033,51.04564088680807,42.542561946085094,4.816500523539779
8382.0,29,XGB,0.26018420606863346,0.0002399375887242233,0.00017907547871571602,0.00014560034354653718,32.669357597539,29.060041659836855,4.7770115842609115
8382.0,29,Naive,-0.2280552722961391,0.00030913305636867536,0.00023741370320962149,0.0001908020827951024,39.23737193836394,41.46632846334671,5.495361504109255
8382.0,30,XGB,0.43371255772492623,0.000156549283705945,0.00011359535530903136,8.722401759658229e-05,37.979788423332984,31.294219577006917,3.6400778169823034
8382.0,30,Naive,0.07734703630143547,0.00019982591481571522,0.0001430938005832855,9.930279439433489e-05,42.757597114777,39.295592396268084,4.055081341605019
8382.0,31,XGB,0.3002613827291415,0.00020366583983843465,0.0001416014010779035,0.00010096205564008764,30.515299309326682,29.408182987558902,4.30595799161631
8382.0,31,Naive,-0.4441899036968402,0.00029259198375367583,0.00022096034665700329,0.00017933586445561227,50.44115087070217,49.99876040916292,6.572304760017682
8382.0,32,XGB,0.3907448485573032,0.00018297842298021144,0.00013251740032774073,0.00010907644092120818,38.90558801453315,31.95680316005956,3.8858905187496924
8382.0,32,Naive,-0.6964966530625922,0.0003053351331052082,0.00021161994581557595,0.00013823937259128708,53.347638693305946,44.422240965662134,4.59298448440913
8382.0,33,XGB,0.20623346107783813,0.00019486194441768693,0.00012730714415759258,9.340355701336886e-05,35.04614283236619,31.63188971076198,3.9970300117306463
8382.0,33,Naive,-1.0509718328877233,0.0003132279341333566,0.00022197347673653004,0.00015361599563219478,68.41014631480526,46.43306776369226,4.283592977746752
8382.0,34,XGB,0.2366791517923107,0.00014881386034753453,0.00010773860049976915,8.173904670917864e-05,31.858477336505015,28.97146206696043,3.795286966098712
8382.0,34,Naive,-0.5517132954156707,0.00021217565976560559,0.0001583145687224518,0.00011565043850383965,49.516327028747995,42.977075456378515,4.69163004655813
8382.0,35,XGB,0.22124027611712382,0.0001581054518197704,0.00011463220693273292,8.65848416895493e-05,30.97394656630037,28.03020435240411,3.9698319859596882
8382.0,35,Naive,-1.3649340176061204,0.00027552094447645355,0.00018668156710595335,0.00011799405055182009,49.94757562747948,39.23719628579542,4.218727211266734
8382.0,36,XGB,0.2250620995719379,0.00018224659788027494,0.0001299012006548691,9.76729874636414e-05,34.3779479324195,30.818379524586536,4.009531025290878
8382.0,36,Naive,-0.10772281537375306,0.00021789212246883983,0.00016206128525083637,0.00012050502785466806,41.107247752567325,40.262623883460684,4.597124703631491
8382.0,37,XGB,0.1341415684193188,0.00020985213318148674,0.00015256669869733174,0.00011857455009680758,29.401038822333973,26.590348380255502,4.690418882258197
8382.0,37,Naive,-0.7545773445363539,0.00029872818604134005,0.00022942738967734452,0.00018232474631073753,46.07276880212442,38.43499139186814,5.030034200886678
8382.0,38,XGB,0.1569673969902573,0.00017597718134015997,0.0001338194310603677,0.00010931985205159444,34.86606318029458,28.639561515161592,4.155429250319536
8382.0,38,Naive,-1.2187101027634806,0.00028548576119868485,0.0002107152451499191,0.0001445475202214327,52.189424738644696,40.97530207774617,4.552595007889894
9323.0,1,XGB,0.2657099427787454,0.00012969128425023379,9.877527574030807e-05,8.188227347348607e-05,26.250058027117795,22.877965258053358,3.9234427600287187
9323.0,1,Naive,-0.4944726251193794,0.00018502096815918904,0.0001288940211161809,8.90834846879887e-05,28.13948496076341,29.069017326188213,4.134097563314062
9323.0,2,XGB,0.24010761666842795,0.0001151567129274569,8.430256611392685e-05,6.870442443767942e-05,29.391101487408644,24.954220908119225,3.4417717153202787
9323.0,2,Naive,-4.585324876836695,0.00031220326007593273,0.00016705399241007557,8.115537277387914e-05,45.863176739978535,34.885150375365285,3.6807312989036425
9323.0,3,XGB,0.5855909423638495,0.00012494535562248855,9.493221523236587e-05,7.759736888543996e-05,24.91523610651199,21.860176944273324,3.9506354859387227
9323.0,3,Naive,0.18606837815317234,0.00017510536748499079,0.00012691057143640873,8.506909648761179e-05,28.80414979870053,29.67818431668723,4.528567117865596
9323.0,4,XGB,0.3673736306961286,0.00014356101426188446,0.00011703065450569227,0.00010789087470926606,43.143690622347606,32.12437402975849,3.657414785232729
9323.0,4,Naive,0.3475238645180869,0.00014579585890493307,0.00010168165074583473,7.930803387924776e-05,28.551813483021082,31.520040975091014,4.0516043988660275
9323.0,5,XGB,0.303201919854995,0.00010274348171432215,8.023902873056922e-05,6.897713729929479e-05,1516920857923164.2,29.30130764247191,3.1034726690717584
9323.0,5,Naive,0.11981108535702412,0.00011547520804931045,8.503824988347576e-05,6.688156603858956e-05,1450011741192380.5,35.04337739318274,4.135707253597884
9323.0,6,XGB,0.48267590916959513,0.00016047356084456174,0.00010414288769177891,7.227864847558259e-05,26.088805261073617,25.04559848260613,3.8655571593381737
9323.0,6,Naive,0.4015454497678651,0.0001725987812085476,0.00011708972645087145,8.396607515107966e-05,29.00746565627411,28.652778188310407,4.0176531347664985
9323.0,7,XGB,0.45015184395635144,0.0001703608285614958,0.000124482577353042,9.336313333222262e-05,25.13725433339951,24.16758564905033,4.345060820125106
9323.0,7,Naive,0.1673811635877258,0.00020963870729264275,0.00015590594873961033,0.00011898783385262019,31.120349210246466,30.890218292324175,4.543680956670524
9323.0,8,XGB,0.27299022691016217,0.00017330803487465327,0.0001316568281056508,0.0001110578982424471,21.349366024670477,20.69508358546079,4.760473619492254
9323.0,8,Naive,-0.0916295074396376,0.00021236659633740396,0.00016742404065865112,0.0001346862305068362,26.846808167681868,27.45124391895027,4.905383825213072
9323.0,9,XGB,0.30911688981517227,0.00018192358156924473,0.00014003771028993134,0.0001145780926788325,24.14374787278295,21.904271201964658,4.719332281527419
9323.0,9,Naive,-0.43895950191770483,0.000262549378919112,0.0001928834779461743,0.0001368744526764197,30.320880848884418,28.115111948315242,4.883653416253953
9323.0,10,XGB,0.3330300621264307,0.0001998863701766644,0.00012559669534760188,8.513648930105981e-05,23.987633889794655,23.92172793906463,4.3342156063749355
9323.0,10,Naive,-0.00751825904235548,0.000245672482578715,0.00015913699621184245,0.00011248086499483545,31.76349245392116,29.630476476672165,4.548363462767544
9323.0,11,XGB,0.21373716155963585,0.00012657999245457076,9.573861457797072e-05,7.241038831091365e-05,22.415173608762895,21.33816347143347,4.06397067803561
9323.0,11,Naive,-0.9516242517790499,0.00019942485898431127,0.00015481023109764784,0.00011556254631034389,34.63729233558997,32.79820759115169,4.277982984478547
9323.0,12,XGB,0.3234552044238238,0.00012496014141712318,8.927899493368825e-05,7.308043766622143e-05,28.692654363118493,24.319250665589745,3.633410763210288
9323.0,12,Naive,-2.7588140092808358,0.0002945429605042642,0.00017365194582259246,9.949195653468891e-05,47.336327001379836,35.84767328079205,4.18513869227875
9323.0,13,XGB,0.28026034354428864,0.00010361791149260484,7.761079803142905e-05,6.541504194620822e-05,3069398228955625.5,29.035613859243632,3.0576828397690385
9323.0,13,Naive,-1.3021416528865788,0.00018531609480233125,0.0001297605849184334,8.918953212381397e-05,3439361781874507.0,43.7698736566098,3.9454992011611902
9323.0,14,XGB,0.24604175783422977,9.971420918472354e-05,7.268466639850003e-05,5.483547745972335e-05,1625548633902674.8,23.423272116516287,3.350337679675882
9323.0,14,Naive,-1.0459336837421365,0.0001642590016660076,0.00011328900565395401,7.497025612865502e-05,1833401850732611.8,31.88630663968245,3.4768829278953004
9323.0,15,XGB,0.4640389416535512,0.0001437770216735041,0.00010070667748834547,7.089426351888269e-05,25.06287226946083,23.74587373382041,3.917128280799813
9323.0,15,Naive,-0.5656987112424334,0.00024574062700257404,0.00017643793261802083,0.00012068891269904481,42.85816648182302,41.86275706306917,6.061227829620661
9323.0,16,XGB,0.3883577698413353,0.00017319575520689651,0.00011533744628830305,8.537588123356624e-05,26.141364611568672,25.099370606196736,4.123250719316399
9323.0,16,Naive,-0.6919673076241208,0.0002880610211663984,0.00020164219236785868,0.00013868290622956155,45.95519642807354,39.011450557443524,4.466832874954988
9323.0,17,XGB,0.2917759389441943,0.0001414142249095201,9.601667648247962e-05,7.297786379176848e-05,24.81263925676465,22.69052004361683,3.9446592188443295
9323.0,17,Naive,-0.07254828673821834,0.00017402682048697117,0.00012402775056910865,9.908945829068405e-05,31.32358336549201,31.256308356331143,4.316983422651764
9323.0,18,XGB,-0.004374279000078918,0.00013640290935064528,9.812870120193467e-05,7.75248317201882e-05,20.151746280010055,19.189961532225315,4.324490270817114
9323.0,18,Naive,-5.412009713309586,0.000344645750622861,0.00020856976340080581,0.00011787599638790169,41.938983440225975,32.80012285427323,4.610727334426473
9323.0,19,XGB,0.19235048198401206,9.972788033382056e-05,7.037359415426116e-05,5.665541225696617e-05,1514192808036151.2,24.297948504856393,3.221530994621464
9323.0,19,Naive,-2.217752263021509,0.00019905881827194315,0.0001211188555034246,7.212821531934022e-05,1474746223865009.5,33.14336117293657,3.3981145151569776
9323.0,20,XGB,0.3089179440884994,0.00010013557066493282,6.870752922677326e-05,5.0586230758124685e-05,7552522151526431.0,29.289115792823218,2.8651609684816775
9323.0,20,Naive,-0.14533585904387625,0.00012891100611479433,8.697873439942195e-05,6.512967363308685e-05,6949653630581358.0,37.71125303038222,4.386947303055831
9323.0,21,XGB,0.29030622045915266,8.31092411018443e-05,6.498072339659602e-05,5.329686577758662e-05,1.9344648501257136e+16,34.64195009272749,2.524464427988838
9323.0,21,Naive,-0.12130651381959723,0.0001044662462977304,7.773544562632545e-05,5.8375826497019955e-05,1.5560370647884524e+16,39.88764593101614,2.856722267833461
9323.0,22,XGB,0.2308677152752303,9.347233796373746e-05,6.093179437863674e-05,4.496582434640453e-05,1.8491690887850704e+16,34.650001331529154,2.401537424406525
9323.0,22,Naive,-1.6260080506575605,0.00017271522051233356,0.00010646794352526545,6.492262337694545e-05,1.2608703489544356e+16,51.319006327095565,3.4377701324911363
9323.0,23,XGB,0.3790486155237255,0.00012074470135543103,7.499019443881508e-05,5.439780972884001e-05,1292011912851935.2,22.665627906543296,3.4588124711364716
9323.0,23,Naive,0.1357789394564768,0.00014244647434988686,9.265428025879115e-05,7.314937482957809e-05,893477364471097.6,28.57791204243553,3.7164752606253746
9323.0,24,XGB,0.1844454863246131,0.00013474395512663305,7.050744304942486e-05,5.477330421893689e-05,2.471650346110525e+16,37.31364089031585,2.6123846886118787
