stock,week,model,R2,RMSE,MAE,MedAE,MAPE(%),SMAPE(%),QLIKE
8382,1,LSTM_stock8382_model,0.6471267297323653,0.0006023604071633828,0.0003980047281964174,0.0002528454606369521,24.016344004652616,24.42759411930704,-5.460065634352534
8382,2,LSTM_stock8382_model,0.5291122457870077,0.0003716950983661104,0.00024861705312308863,0.00017659467785220706,21.20553205964281,21.44552691791964,-5.8095823923648275
8382,3,LSTM_stock8382_model,0.7882527422506327,0.00020677239316443672,0.00014689507825083807,0.00010973799059707688,27.10884317186173,24.67866627005898,-6.466615131449523
8382,4,LSTM_stock8382_model,0.8005404532871692,0.0004933078629914864,0.00033644447381857973,0.00024003905327087452,19.90985068107211,19.64204034520009,-5.4214489437028925
8382,5,LSTM_stock8382_model,0.48182723876881817,0.0002846684203727551,0.0001904367620215936,0.00013024160689712602,23.32459066518174,23.34668309085652,-6.17281802665933
8382,6,LSTM_stock8382_model,0.6523439427851674,0.00023753808320314265,0.00016777658150964088,0.00013342366094206033,23.062097119651035,22.07176693672543,-6.226281341238701
8382,7,LSTM_stock8382_model,0.6131010192090927,0.00021036224269595441,0.00014130313412552916,0.00010669508320467153,19.372227728617155,18.991687687785898,-6.24910917610738
8382,8,LSTM_stock8382_model,0.8580258566212868,0.00042649014289296197,0.000313818359379946,0.00023307068648140562,15.541633757754605,16.5007446058147,-5.278868005389638
8382,9,LSTM_stock8382_model,0.8879788533076728,0.0009008572193295326,0.0006573590932456388,0.0005011242988056676,18.465337358411258,19.270615878464685,-4.713562743711871
8382,10,LSTM_stock8382_model,0.6083183189463691,0.00032909724377964847,0.00023787357700070532,0.00017815060001211006,18.967887581967016,19.3306121553052,-5.709281354214152
8382,11,LSTM_stock8382_model,0.5791021214067259,0.0005427893284478585,0.00029417813965750846,0.00020700541070236346,19.88730838190123,20.181763812480032,-5.579399106765447
8382,12,LSTM_stock8382_model,0.684538622987257,0.00034837781070293396,0.00026269170366065953,0.00020608693729253945,17.439490181387203,18.203890067649482,-5.5385873218415105
8382,14,LSTM_stock8382_model,0.749794814675505,0.00018372876351800045,0.00014143437129458475,0.00011585184994215869,22.860451996308058,21.763616667912924,-6.33736664105379
8382,15,LSTM_stock8382_model,0.47453488149899326,0.00022881714826677606,0.00016606579524940262,0.00012828346338990447,21.679657150053334,20.71858631395719,-6.135690594429291
8382,16,LSTM_stock8382_model,0.6148882826603945,0.00022335662075243597,0.00016336366752144678,0.00012465836202959194,23.201785021262072,22.26216217807166,-6.246937827177971
8382,17,LSTM_stock8382_model,0.15687505308312055,0.0003059493930624469,0.00021565499589367776,0.00014829507176894214,20.623936149416018,21.463423342919494,-5.923174611934781
8382,18,LSTM_stock8382_model,0.2742158312117623,0.00022565350194009032,0.00017004449247136564,0.00013708998074921016,19.58408452724935,19.601480430299457,-6.065251491936688
8382,19,LSTM_stock8382_model,0.3714598025774587,0.0002553862383359843,0.00018901362583434382,0.00014513008030578442,20.290234408947192,19.570178530356213,-5.946435844426409
8382,20,LSTM_stock8382_model,0.5888565688355892,0.00022031441579856565,0.0001556137144289444,0.00012188725040128192,22.386709251262644,21.211008557102957,-6.219693829666019
8382,21,LSTM_stock8382_model,0.748105462424018,0.00019206497221096948,0.00014225902948934157,0.00011956598198164224,23.870374689215193,22.25517744252092,-6.367632006379333
8382,22,LSTM_stock8382_model,0.7824002896124198,0.0001945201294639661,0.00013890144787094975,0.00010969257928060118,24.08201957913533,22.840138230917873,-6.424568739238746
8382,23,LSTM_stock8382_model,0.881645180943538,0.00015712169278774875,0.00011890452560670635,9.178673668259926e-05,24.259780694790976,22.46391898785643,-6.5451512593434735
8382,24,LSTM_stock8382_model,0.60178774536448,0.00022473907239259081,0.000160796890816374,0.0001270092871198769,25.22053559781722,23.17483502000501,-6.283772622504079
8382,25,LSTM_stock8382_model,0.6611209924527387,0.00022291937071159618,0.00014963184029733755,0.00011765237957216666,23.38150077366493,22.056173952997742,-6.326439160406142
8382,26,LSTM_stock8382_model,0.7672342777297811,0.0001895689569474366,0.0001406392191477382,0.00011389744259119005,22.469975272806543,21.960741871281762,-6.356625613550195
8382,27,LSTM_stock8382_model,0.8919612456171568,0.00015559383521094092,0.0001245031981585483,0.00010295996185675482,27.404961157207293,24.510657616062076,-6.578205280318236
8382,28,LSTM_stock8382_model,0.742490586068347,0.00020882927559228513,0.0001444221251687398,0.0001080259439500491,24.0638976497535,22.82686168444858,-6.377791361661316
8382,29,LSTM_stock8382_model,0.8698563161427186,0.00017674791544942887,0.00012762692406760844,9.436289796537585e-05,26.593365073101253,24.727225784851054,-6.597871909419405
8382,30,LSTM_stock8382_model,0.6053644007879531,0.0002125245178870763,0.0001534675648459012,0.00011786288638310417,21.645377491859396,20.89623424410285,-6.237926237683171
8382,31,LSTM_stock8382_model,0.8681696714018284,0.00018894852090774926,0.0001329569964838539,0.0001095533720277662,30.937393688900176,26.59203901876939,-6.64240341060959
8382,32,LSTM_stock8382_model,0.9080767559580768,0.00016015561831308366,0.00012193975910595301,0.00010255457733152778,31.488598636321484,26.81469083098882,-6.698407114589466
8382,33,LSTM_stock8382_model,0.8592234628424853,0.00017595142790453484,0.00012852644255106915,9.916462231701137e-05,25.4954062328767,23.810888467705592,-6.545774211853473
8382,34,LSTM_stock8382_model,0.9543958370280823,0.0001161974376835866,8.876902838128244e-05,6.78513447584478e-05,23.843816228770915,20.937165400907986,-6.764916120334295
8382,35,LSTM_stock8382_model,0.9150429291460095,0.00016931745405865875,0.00011646812024086926,0.00010089739141335867,35.05024580330043,28.646002781979114,-6.823468183166922
8382,36,LSTM_stock8382_model,0.8665792631021729,0.00018378369005610498,0.000132035851074333,0.00010602121286782193,29.67226890098952,25.95206696628793,-6.62083972599136
8382,37,LSTM_stock8382_model,0.765978172336778,0.0002526629993672236,0.00014871298162021657,0.00010475110531911182,30.10980873378728,27.315767641799425,-6.595909464041592
8382,38,LSTM_stock8382_model,0.8908118363547013,0.00017318849027763783,0.00012010881683523913,9.129578333671927e-05,26.586132694576886,24.300851592322235,-6.667159504300914
8382,39,LSTM_stock8382_model,0.8032222185041975,0.00018155491994762194,0.00014126031563705356,0.00011580459160753106,25.60411856478683,23.357564884072133,-6.416933524852393
9323,1,LSTM_stock9323_model,0.6972439366541208,0.0001540138193791169,0.00011168426467029825,8.106429770629944e-05,15.365461251442305,15.566095620738524,-6.25358006673302
9323,2,LSTM_stock9323_model,0.5665919742791092,0.00015101300876801615,9.966645645738544e-05,6.929231584319951e-05,15.560229457483613,15.773829650192251,-6.429607827660422
9323,3,LSTM_stock9323_model,0.5525162315613831,0.0001019416495962488,7.416685179589805e-05,5.736345762144863e-05,15.083468740631547,14.786150460934191,-6.610224187190835
9323,4,LSTM_stock9323_model,0.8769907179848843,0.00031161327506156014,0.00022312901080427308,0.0001650636783872772,15.8918440379198,16.550355409790598,-5.633264139410955
9323,5,LSTM_stock9323_model,0.6335517439781813,9.187125350666184e-05,6.913067437556114e-05,5.7821215862892964e-05,16.605193085731877,16.05798034871544,-6.770583592596427
9323,6,LSTM_stock9323_model,0.7941868533305214,9.245429675362559e-05,6.705063949130406e-05,5.244334337152715e-05,18.992591070232066,18.049315596258296,-6.925496936730633
9323,7,LSTM_stock9323_model,0.3235116926485041,0.0001396876450790468,9.612028014210943e-05,6.515846444462756e-05,17.92793651165345,17.8035914269493,-6.557082820915379
9323,8,LSTM_stock9323_model,0.8638669608646223,0.00027205475334287873,0.00018078257337873473,0.000124684694708533,14.636125596708633,15.597643272444733,-5.8018243284308175
9323,9,LSTM_stock9323_model,0.9113142834741288,0.00021677590393807183,0.00016125085762847,0.0001195373102275836,13.299188212813537,13.801959903948713,-5.7658957425781825
9323,10,LSTM_stock9323_model,0.44536266504859234,0.00013557513563796137,9.746623250495537e-05,7.476243131199876e-05,17.590058489519603,17.45177336130908,-6.511809541812449
9323,11,LSTM_stock9323_model,0.47337646263203703,0.00015797019757050453,9.710695533893168e-05,7.498142280116296e-05,17.601607217443686,17.15780399777921,-6.513089776415582
9323,12,LSTM_stock9323_model,0.49925365865242965,0.00014654086913490485,9.761305573059308e-05,7.314626310545898e-05,14.77022513119331,14.97068245080225,-6.357922322272548
9323,14,LSTM_stock9323_model,0.5515578081424273,0.0001006919402921069,7.273582375016464e-05,5.657140851014089e-05,17.312195726584466,16.848369476710758,-6.763815768949871
9323,15,LSTM_stock9323_model,0.8484711918778671,8.259993986802852e-05,6.108992618733094e-05,4.752580661816411e-05,18.94355928161294,17.73576154000393,-6.987139718171128
9323,16,LSTM_stock9323_model,0.6826735437527056,0.00011070753084682105,7.840734672616598e-05,6.45932869013097e-05,21.794131402889143,20.607208699308767,-6.900096501389285
9323,17,LSTM_stock9323_model,0.4230717226269347,0.00013039291821536136,9.21659460197987e-05,6.769702074862024e-05,18.9569374697531,18.496189335618173,-6.624333883894878
9323,18,LSTM_stock9323_model,0.48326931467421275,0.00010076923506928267,7.110757309639176e-05,5.3854242784192154e-05,16.066732578499714,15.61938643297541,-6.711621474411246
9323,19,LSTM_stock9323_model,0.7404083565568351,9.679971611616134e-05,6.110190469194238e-05,4.232304375547077e-05,16.003293945440163,15.528457829169701,-6.861587788796579
9323,20,LSTM_stock9323_model,0.5018853003582104,0.00012381277533806057,7.623329838191171e-05,5.140644263769854e-05,17.762980788483617,17.08907311601609,-6.7543435095350945
9323,21,LSTM_stock9323_model,0.8453046367761311,9.923603272654125e-05,6.375622223882457e-05,4.5423620263224655e-05,8465.86573104169,20.867534444572176,-7.115147492512379
9323,22,LSTM_stock9323_model,0.9142927987801496,7.797988611230246e-05,6.051333309406771e-05,5.0648485969248384e-05,27.38611230740674,22.89112640169849,-7.215477575501992
9323,23,LSTM_stock9323_model,0.8788218424500644,0.0001035679928746945,6.380637366644043e-05,5.080904728532711e-05,6798.17163516653,25.35276034816426,-7.311815077670235
9323,24,LSTM_stock9323_model,0.514700908775752,0.00013544247952178707,7.718966489685595e-05,5.613183745770725e-05,17.043598459675085,16.71756879534633,-6.74618917425688
9323,25,LSTM_stock9323_model,0.7227098618819352,0.0001680382817939776,7.087200530155743e-05,4.698859878986896e-05,6299.801160359735,24.571710440667744,-7.265124072443497
9323,26,LSTM_stock9323_model,0.8764651750464825,9.634156915701577e-05,6.758655101708636e-05,5.917496604326367e-05,11576.292953889772,25.271260013086255,-7.21983492193323
9323,27,LSTM_stock9323_model,0.8070479047934369,9.836867463191844e-05,6.978494059950502e-05,5.556495561599841e-05,21.993869421730924,20.118972627364585,-6.995300865179331
9323,28,LSTM_stock9323_model,0.5773749263128791,0.0001125233611555877,7.700534713738813e-05,5.477014096674635e-05,16.5166314998037,15.905597619284514,-6.672378623695745
9323,29,LSTM_stock9323_model,0.8351034215178713,9.48914972424785e-05,5.864907440680241e-05,4.504561016270309e-05,19.634374606476094,17.91901377608051,-7.065925009800597
9323,30,LSTM_stock9323_model,0.8168145354387011,8.510682327531319e-05,6.157029291025684e-05,4.8332210633168294e-05,18.319441816002513,17.27035417038949,-6.939249978203721
